Store Name	Product Link	Set Code	Card Name	Foil	Lang	Card Price	Stock	Expected USD Profit	Expected ROI	Weight	Tier
Single Star	https://www.singlestar.jp/product/236385	DMU	Shivan Devastator	Foil	JP	3.67	4	1.39	37.8746	52.6458	D
Single Star	https://www.singlestar.jp/product/236388	DMU	Shivan Devastator	Foil	EN	4.97	4	0.0900002	1.81087	0.162979	D
Single Star	https://www.singlestar.jp/product/236389	DMU	Shivan Devastator	Foil	JP	4.97	4	0.0900002	1.81087	0.162979	D
Single Star	https://www.singlestar.jp/product/236391	DMU	Silverback Elder	Foil	JP	3.67	4	4.19	114.169	478.368	D
Single Star	https://www.singlestar.jp/product/236393	DMU	Silverback Elder	Foil	JP	3.67	4	4.19	114.169	478.368	D
Single Star	https://www.singlestar.jp/product/236395	DMU	Silverback Elder	Foil	JP	4.2	4	3.66	87.1429	318.943	D
Single Star	https://www.singlestar.jp/product/236404	DMU	Ajani, Sleeper Agent (371)	Foil	EN	3.67	2	2.37	64.5777	153.049	D
Single Star	https://www.singlestar.jp/product/236405	DMU	Ajani, Sleeper Agent (371)	Foil	JP	3.67	1	2.37	64.5777	153.049	D
Single Star	https://www.singlestar.jp/product/236407	DMU	Ajani, Sleeper Agent (371)	Foil	JP	3.29	4	2.75	83.5866	229.863	D
Single Star	https://www.singlestar.jp/product/236408	DMU	Ajani, Sleeper Agent (Phyrexian)	Foil	JP	14.77	4	3.42	23.155	79.1903	D
Single Star	https://www.singlestar.jp/product/236410	DMU	Ajani, Sleeper Agent (Borderless) (375)	Foil	EN	10.33	3	0.190001	1.8393	0.349469	D
Single Star	https://www.singlestar.jp/product/236411	DMU	Ajani, Sleeper Agent (Borderless) (375)	Foil	JP	4.05	2	6.47	159.753	1033.6	C
Single Star	https://www.singlestar.jp/product/236417	DMU	Ajani, Sleeper Agent (376)	Foil	JP	5.96	1	12.89	216.275	2787.79	A
Single Star	https://www.singlestar.jp/product/236418	DMU	Jodah, the Unifier	Foil	EN	3.06	4	0.6	19.6079	11.7647	D
Single Star	https://www.singlestar.jp/product/236419	DMU	Jodah, the Unifier	Foil	JP	2.14	4	1.52	71.028	107.963	D
Single Star	https://www.singlestar.jp/product/236420	DMU	Jodah, the Unifier	Foil	EN	2.9	3	0.76	26.2069	19.9172	D
Single Star	https://www.singlestar.jp/product/236421	DMU	Jodah, the Unifier	Foil	JP	2.29	3	1.37	59.8253	81.9607	D
Single Star	https://www.singlestar.jp/product/236423	DMU	Jodah, the Unifier	Foil	JP	2.9	8	0.76	26.2069	19.9172	D
Single Star	https://www.singlestar.jp/product/236432	DMU	Rith, Liberated Primeval	Foil	EN	1.37	4	0.54	39.416	21.2847	D
Single Star	https://www.singlestar.jp/product/236439	DMU	Shanna, Purifying Blade	Foil	JP	0.38	4	0.48	126.316	60.6316	D
Single Star	https://www.singlestar.jp/product/236443	DMU	Shanna, Purifying Blade	Foil	JP	0.61	4	0.25	40.9836	10.2459	D
Single Star	https://www.singlestar.jp/product/236453	DMU	Sol'Kanar the Tainted	Foil	JP	0.38	3	0.04	10.5263	0.421052	D
Single Star	https://www.singlestar.jp/product/236468	DMU	Zur, Eternal Schemer	Foil	EN	1.37	3	0.1	7.29927	0.729927	D
Single Star	https://www.singlestar.jp/product/236469	DMU	Zur, Eternal Schemer	Foil	JP	0.99	4	0.48	48.4848	23.2727	D
Single Star	https://www.singlestar.jp/product/236471	DMU	Zur, Eternal Schemer	Foil	JP	1.37	4	0.1	7.29927	0.729927	D
Single Star	https://www.singlestar.jp/product/236472	DMU	Zur, Eternal Schemer	Foil	EN	1.37	4	0.1	7.29927	0.729927	D
Single Star	https://www.singlestar.jp/product/236473	DMU	Zur, Eternal Schemer	Foil	JP	0.76	4	0.71	93.4211	66.3289	D
Single Star	https://www.singlestar.jp/product/236475	DMU	Zur, Eternal Schemer	Foil	JP	1.37	8	0.1	7.29927	0.729927	D
Single Star	https://www.singlestar.jp/product/236482	DMU	Timeless Lotus	Foil	EN	11.7	4	3.23	27.6068	89.1701	D
Single Star	https://www.singlestar.jp/product/236483	DMU	Timeless Lotus	Foil	JP	6.5	4	8.43	129.692	1093.31	C
Single Star	https://www.singlestar.jp/product/236487	DMU	Weatherlight Compleated	Foil	JP	2.29	4	0.19	8.29694	1.57642	D
Single Star	https://www.singlestar.jp/product/236501	DMU	Danitha, Benalia's Hope	Foil	JP	0.22	4	0.27	122.727	33.1364	D
Single Star	https://www.singlestar.jp/product/236506	DMU	Defiler of Faith	Foil	EN	0.61	10	0.29	47.541	13.7869	D
Single Star	https://www.singlestar.jp/product/236507	DMU	Defiler of Faith	Foil	JP	0.38	11	0.52	136.842	71.1579	D
Single Star	https://www.singlestar.jp/product/236509	DMU	Defiler of Faith	Foil	JP	0.76	8	0.14	18.4211	2.57895	D
Single Star	https://www.singlestar.jp/product/236528	DMU	Academy Loremaster	Foil	EN	0.22	8	0.02	9.09091	0.181818	D
Single Star	https://www.singlestar.jp/product/236529	DMU	Academy Loremaster	Foil	JP	0.15	3	0.09	60	5.4	D
Single Star	https://www.singlestar.jp/product/236532	DMU	Aether Channeler	Foil	EN	1.37	12	0.05	3.64963	0.182481	D
Single Star	https://www.singlestar.jp/product/236533	DMU	Aether Channeler	Foil	JP	0.61	8	0.81	132.787	107.557	D
Single Star	https://www.singlestar.jp/product/236537	DMU	Defiler of Dreams	Foil	JP	0.38	9	0.21	55.2631	11.6053	D
Single Star	https://www.singlestar.jp/product/236555	DMU	Vodalian Mindsinger	Foil	JP	0.15	4	0.02	13.3333	0.266667	D
Single Star	https://www.singlestar.jp/product/237540	DMU	Cosmic Epiphany	Foil	JP	0.61	8	0.03	4.91803	0.147541	D
Single Star	https://www.singlestar.jp/product/236558	DMU	Braids, Arisen Nightmare	Foil	EN	2.14	8	1.56	72.8972	113.72	D
Single Star	https://www.singlestar.jp/product/236559	DMU	Braids, Arisen Nightmare	Foil	JP	0.99	12	2.71	273.737	741.828	B
Single Star	https://www.singlestar.jp/product/236560	DMU	Braids, Arisen Nightmare	Foil	EN	2.52	8	1.18	46.8254	55.254	D
Single Star	https://www.singlestar.jp/product/236561	DMU	Braids, Arisen Nightmare	Foil	JP	1.76	12	1.94	110.227	213.841	D
Single Star	https://www.singlestar.jp/product/236562	DMU	Braids, Arisen Nightmare	Foil	EN	3.67	4	0.03	0.817442	0.0245232	D
Single Star	https://www.singlestar.jp/product/236563	DMU	Braids, Arisen Nightmare	Foil	JP	1.76	8	1.94	110.227	213.841	D
Single Star	https://www.singlestar.jp/product/236564	DMU	Braids, Arisen Nightmare	Foil	EN	3.67	8	0.03	0.817442	0.0245232	D
Single Star	https://www.singlestar.jp/product/236565	DMU	Braids, Arisen Nightmare	Foil	JP	1.91	12	1.79	93.7173	167.754	D
Single Star	https://www.singlestar.jp/product/236566	DMU	The Cruelty of Gix	Foil	EN	2.14	8	0.72	33.6448	24.2243	D
Single Star	https://www.singlestar.jp/product/236567	DMU	The Cruelty of Gix	Foil	JP	2.14	5	0.72	33.6448	24.2243	D
Single Star	https://www.singlestar.jp/product/236569	DMU	Defiler of Flesh	Foil	JP	0.15	6	0.42	280	117.6	B
Single Star	https://www.singlestar.jp/product/236581	DMU	The Raven Man	Foil	JP	0.22	9	0.07	31.8182	2.22727	D
Single Star	https://www.singlestar.jp/product/237542	DMU	Tyrannical Pitlord	Foil	JP	0.61	8	0.05	8.19672	0.409836	D
Single Star	https://www.singlestar.jp/product/236600	DMU	Defiler of Instinct	Foil	EN	0.61	8	0.2	32.7869	6.55738	D
Single Star	https://www.singlestar.jp/product/236601	DMU	Defiler of Instinct	Foil	JP	0.38	8	0.43	113.158	48.6579	D
Single Star	https://www.singlestar.jp/product/236607	DMU	Keldon Flamesage	Foil	JP	0.15	8	0.00999999	6.66666	0.0666665	D
Single Star	https://www.singlestar.jp/product/236615	DMU	Rundvelt Hordemaster	Foil	JP	1.37	12	0.16	11.6788	1.86861	D
Single Star	https://www.singlestar.jp/product/236630	DMU	Defiler of Vigor	Foil	EN	2.14	8	1.94	90.6542	175.869	D
Single Star	https://www.singlestar.jp/product/236631	DMU	Defiler of Vigor	Foil	JP	0.99	8	3.09	312.121	964.455	B
Single Star	https://www.singlestar.jp/product/236632	DMU	Defiler of Vigor	Foil	EN	3.67	4	0.41	11.1717	4.58038	D
Single Star	https://www.singlestar.jp/product/236633	DMU	Defiler of Vigor	Foil	JP	2.9	4	1.18	40.6896	48.0138	D
Single Star	https://www.singlestar.jp/product/236638	DMU	Leaf-Crowned Visionary	Foil	EN	2.14	8	1.64	76.6355	125.682	D
Single Star	https://www.singlestar.jp/product/236639	DMU	Leaf-Crowned Visionary	Foil	JP	1.37	12	2.41	175.912	423.949	D
Single Star	https://www.singlestar.jp/product/236640	DMU	Leaf-Crowned Visionary	Foil	EN	3.06	4	0.72	23.5294	16.9412	D
Single Star	https://www.singlestar.jp/product/236641	DMU	Leaf-Crowned Visionary	Foil	JP	3.29	8	0.49	14.8936	7.29787	D
Single Star	https://www.singlestar.jp/product/236642	DMU	Llanowar Greenwidow	Foil	EN	0.15	12	0.00999999	6.66666	0.0666665	D
Single Star	https://www.singlestar.jp/product/237546	DMU	Briar Hydra	Foil	JP	0.22	8	0.15	68.1818	10.2273	D
Single Star	https://www.singlestar.jp/product/236662	DMU	Astor, Bearer of Blades	Foil	EN	0.15	10	0.18	120	21.6	D
Single Star	https://www.singlestar.jp/product/236663	DMU	Astor, Bearer of Blades	Foil	JP	0.15	5	0.18	120	21.6	D
Single Star	https://www.singlestar.jp/product/236675	DMU	Ertai Resurrected	Foil	JP	0.76	8	0.13	17.1053	2.22368	D
Single Star	https://www.singlestar.jp/product/236678	DMU	Ivy, Gleeful Spellthief	Foil	EN	1.14	12	0.08	7.01755	0.561405	D
Single Star	https://www.singlestar.jp/product/236679	DMU	Ivy, Gleeful Spellthief	Foil	JP	0.99	12	0.23	23.2323	5.34344	D
Single Star	https://www.singlestar.jp/product/236681	DMU	Ivy, Gleeful Spellthief	Foil	JP	0.76	8	0.46	60.5263	27.8421	D
Single Star	https://www.singlestar.jp/product/236683	DMU	Ivy, Gleeful Spellthief	Foil	JP	0.76	8	0.46	60.5263	27.8421	D
Single Star	https://www.singlestar.jp/product/236695	DMU	King Darien XLVIII	Foil	JP	0.38	8	0.14	36.8421	5.15789	D
Single Star	https://www.singlestar.jp/product/236697	DMU	King Darien XLVIII	Foil	JP	0.22	4	0.3	136.364	40.9091	D
Single Star	https://www.singlestar.jp/product/236710	DMU	Nemata, Primeval Warden	Foil	EN	0.38	8	0.02	5.26316	0.105263	D
Single Star	https://www.singlestar.jp/product/236711	DMU	Nemata, Primeval Warden	Foil	JP	0.15	12	0.25	166.667	41.6667	D
Single Star	https://www.singlestar.jp/product/236712	DMU	Nemata, Primeval Warden	Foil	EN	0.38	8	0.02	5.26316	0.105263	D
Single Star	https://www.singlestar.jp/product/236713	DMU	Nemata, Primeval Warden	Foil	JP	0.38	8	0.02	5.26316	0.105263	D
Single Star	https://www.singlestar.jp/product/236716	DMU	Nemata, Primeval Warden	Foil	EN	0.22	12	0.18	81.8182	14.7273	D
Single Star	https://www.singlestar.jp/product/236717	DMU	Nemata, Primeval Warden	Foil	JP	0.38	12	0.02	5.26316	0.105263	D
Single Star	https://www.singlestar.jp/product/236718	DMU	Ratadrabik of Urborg	Foil	EN	0.38	12	0.23	60.5263	13.9211	D
Single Star	https://www.singlestar.jp/product/236719	DMU	Ratadrabik of Urborg	Foil	JP	0.38	1	0.23	60.5263	13.9211	D
Single Star	https://www.singlestar.jp/product/236720	DMU	Ratadrabik of Urborg	Foil	EN	0.38	4	0.23	60.5263	13.9211	D
Single Star	https://www.singlestar.jp/product/236727	DMU	Rivaz of the Claw	Foil	JP	0.61	7	0.36	59.0164	21.2459	D
Single Star	https://www.singlestar.jp/product/236728	DMU	Rivaz of the Claw	Foil	EN	0.76	8	0.21	27.6316	5.80263	D
Single Star	https://www.singlestar.jp/product/236729	DMU	Rivaz of the Claw	Foil	JP	0.15	5	0.82	546.667	448.267	B
Single Star	https://www.singlestar.jp/product/236731	DMU	Rivaz of the Claw	Foil	JP	0.76	12	0.21	27.6316	5.80263	D
Single Star	https://www.singlestar.jp/product/236733	DMU	Rivaz of the Claw	Foil	JP	0.61	4	0.36	59.0164	21.2459	D
Single Star	https://www.singlestar.jp/product/236735	DMU	Stenn, Paranoid Partisan	Foil	JP	0.15	9	0.17	113.333	19.2667	D
Single Star	https://www.singlestar.jp/product/236744	DMU	Adarkar Wastes	Foil	EN	3.29	8	0.91	27.6596	25.1702	D
Single Star	https://www.singlestar.jp/product/236745	DMU	Adarkar Wastes	Foil	JP	2.9	8	1.3	44.8276	58.2758	D
Single Star	https://www.singlestar.jp/product/236746	DMU	Adarkar Wastes (Borderless)	Foil	EN	5.2	4	0.23	4.42308	1.01731	D
Single Star	https://www.singlestar.jp/product/236747	DMU	Adarkar Wastes (Borderless)	Foil	JP	4.43	4	1	22.5734	22.5734	D
Single Star	https://www.singlestar.jp/product/236749	DMU	Adarkar Wastes (Borderless)	Foil	JP	4.97	1	0.46	9.25553	4.25754	D
Single Star	https://www.singlestar.jp/product/236752	DMU	Caves of Koilos (Borderless)	Foil	EN	2.52	8	0.65	25.7937	16.7659	D
Single Star	https://www.singlestar.jp/product/236753	DMU	Caves of Koilos (Borderless)	Foil	JP	1.76	12	1.41	80.1136	112.96	D
Single Star	https://www.singlestar.jp/product/236755	DMU	Caves of Koilos (Borderless)	Foil	JP	2.14	7	1.03	48.1308	49.5748	D
Single Star	https://www.singlestar.jp/product/236757	DMU	Karplusan Forest	Foil	JP	1.76	12	0.23	13.0682	3.00568	D
Single Star	https://www.singlestar.jp/product/236758	DMU	Karplusan Forest (Borderless)	Foil	EN	2.52	8	0.49	19.4444	9.52778	D
Single Star	https://www.singlestar.jp/product/236759	DMU	Karplusan Forest (Borderless)	Foil	JP	2.52	8	0.49	19.4444	9.52778	D
Single Star	https://www.singlestar.jp/product/236761	DMU	Karplusan Forest (Borderless)	Foil	JP	2.67	1	0.34	12.7341	4.32959	D
Single Star	https://www.singlestar.jp/product/236762	DMU	Plaza of Heroes	Foil	EN	6.5	4	1.82	28	50.96	D
Single Star	https://www.singlestar.jp/product/236763	DMU	Plaza of Heroes	Foil	JP	7.11	4	1.21	17.0183	20.5921	D
Single Star	https://www.singlestar.jp/product/236768	DMU	Shivan Reef (Borderless)	Foil	EN	3.29	8	1.38	41.9453	57.8845	D
Single Star	https://www.singlestar.jp/product/236769	DMU	Shivan Reef (Borderless)	Foil	JP	1.76	12	2.91	165.341	481.142	D
Single Star	https://www.singlestar.jp/product/236770	DMU	Shivan Reef (Borderless)	Foil	EN	3.67	4	1	27.248	27.248	D
Single Star	https://www.singlestar.jp/product/236771	DMU	Shivan Reef (Borderless)	Foil	JP	2.52	7	2.15	85.3175	183.433	D
Single Star	https://www.singlestar.jp/product/236772	DMU	Sulfurous Springs	Foil	EN	2.9	8	0.66	22.7586	15.0207	D
Single Star	https://www.singlestar.jp/product/236773	DMU	Sulfurous Springs	Foil	JP	2.14	8	1.42	66.3551	94.2243	D
Single Star	https://www.singlestar.jp/product/236774	DMU	Sulfurous Springs (Borderless)	Foil	EN	3.29	8	1.08	32.8267	35.4529	D
Single Star	https://www.singlestar.jp/product/236775	DMU	Sulfurous Springs (Borderless)	Foil	JP	2.52	8	1.85	73.4127	135.813	D
Single Star	https://www.singlestar.jp/product/236777	DMU	Sulfurous Springs (Borderless)	Foil	JP	3.82	3	0.55	14.3979	7.91885	D
Single Star	https://www.singlestar.jp/product/236778	DMU	Thran Portal	Foil	EN	0.38	8	0.08	21.0526	1.68421	D
Single Star	https://www.singlestar.jp/product/236779	DMU	Thran Portal	Foil	JP	0.38	6	0.08	21.0526	1.68421	D
Single Star	https://www.singlestar.jp/product/236784	DMU	Yavimaya Coast (Borderless)	Foil	EN	2.14	8	1.4	65.4206	91.5888	D
Single Star	https://www.singlestar.jp/product/236785	DMU	Yavimaya Coast (Borderless)	Foil	JP	2.14	8	1.4	65.4206	91.5888	D
Single Star	https://www.singlestar.jp/product/236787	DMU	Yavimaya Coast (Borderless)	Foil	JP	2.9	7	0.64	22.069	14.1241	D
Single Star	https://www.singlestar.jp/product/236794	DMU	Knight of Dawn's Light	Foil	EN	0.15	8	0.1	66.6667	6.66667	D
Single Star	https://www.singlestar.jp/product/236795	DMU	Knight of Dawn's Light	Foil	JP	0.15	8	0.1	66.6667	6.66667	D
Single Star	https://www.singlestar.jp/product/236796	DMU	Love Song of Night and Day	Foil	EN	0.15	8	0.12	80	9.6	D
Single Star	https://www.singlestar.jp/product/236797	DMU	Love Song of Night and Day	Foil	JP	0.07	4	0.2	285.714	57.1429	B
Single Star	https://www.singlestar.jp/product/236808	DMU	Wingmantle Chaplain	Foil	EN	0.15	8	0.28	186.667	52.2667	D
Single Star	https://www.singlestar.jp/product/236809	DMU	Wingmantle Chaplain	Foil	JP	0.15	7	0.28	186.667	52.2667	D
Single Star	https://www.singlestar.jp/product/236812	DMU	Combat Research	Foil	EN	0.76	12	2.11	277.632	585.803	B
Single Star	https://www.singlestar.jp/product/236815	DMU	Coral Colony	Foil	JP	0.07	7	0.08	114.286	9.14286	D
Single Star	https://www.singlestar.jp/product/236824	DMU	Joint Exploration	Foil	EN	0.61	4	0.38	62.2951	23.6721	D
Single Star	https://www.singlestar.jp/product/236825	DMU	Joint Exploration	Foil	JP	0.38	7	0.61	160.526	97.9211	D
Single Star	https://www.singlestar.jp/product/236827	DMU	Micromancer	Foil	JP	0.15	3	0.09	60	5.4	D
Single Star	https://www.singlestar.jp/product/236833	DMU	Balduvian Atrocity	Foil	JP	0.07	7	0.04	57.1429	2.28571	D
Single Star	https://www.singlestar.jp/product/236834	DMU	Blight Pile	Foil	EN	0.07	8	0.06	85.7143	5.14286	D
Single Star	https://www.singlestar.jp/product/236836	DMU	Braids's Frightful Return	Foil	EN	0.15	6	0.15	100	15	D
Single Star	https://www.singlestar.jp/product/236837	DMU	Braids's Frightful Return	Foil	JP	0.07	7	0.23	328.571	75.5714	B
Single Star	https://www.singlestar.jp/product/236844	DMU	Knight of Dusk's Shadow	Foil	EN	0.15	4	0.18	120	21.6	D
Single Star	https://www.singlestar.jp/product/236848	DMU	Pilfer	Foil	EN	0.22	8	0.01	4.54546	0.0454546	D
Single Star	https://www.singlestar.jp/product/236858	DMU	Electrostatic Infantry	Foil	EN	0.76	4	0.68	89.4737	60.8421	D
Single Star	https://www.singlestar.jp/product/236859	DMU	Electrostatic Infantry	Foil	JP	0.38	4	1.06	278.947	295.684	B
Single Star	https://www.singlestar.jp/product/236866	DMU	Phoenix Chick	Foil	EN	1.37	12	2.43	177.372	431.015	D
Single Star	https://www.singlestar.jp/product/236867	DMU	Phoenix Chick	Foil	JP	1.53	4	2.27	148.366	336.791	D
Single Star	https://www.singlestar.jp/product/236868	DMU	Sprouting Goblin	Foil	EN	0.07	6	0.23	328.571	75.5714	B
Single Star	https://www.singlestar.jp/product/236869	DMU	Sprouting Goblin	Foil	JP	0.07	8	0.23	328.571	75.5714	B
Single Star	https://www.singlestar.jp/product/236870	DMU	Twinferno	Foil	EN	1.76	4	1.09	61.9318	67.5057	D
Single Star	https://www.singlestar.jp/product/236871	DMU	Twinferno	Foil	JP	0.76	4	2.09	275	574.75	B
Single Star	https://www.singlestar.jp/product/236872	DMU	Warhost's Frenzy	Foil	EN	0.07	8	0.01	14.2857	0.142857	D
Single Star	https://www.singlestar.jp/product/236873	DMU	Warhost's Frenzy	Foil	JP	0.07	8	0.01	14.2857	0.142857	D
Single Star	https://www.singlestar.jp/product/236888	DMU	Tail Swipe	Foil	EN	0.61	1	1.36	222.951	303.213	B
Single Star	https://www.singlestar.jp/product/236889	DMU	Tail Swipe	Foil	JP	1.14	4	0.83	72.807	60.4298	D
Single Star	https://www.singlestar.jp/product/236894	DMU	The Weatherseed Treaty	Foil	EN	0.22	7	0.01	4.54546	0.0454546	D
Single Star	https://www.singlestar.jp/product/236895	DMU	The Weatherseed Treaty	Foil	JP	0.22	6	0.01	4.54546	0.0454546	D
Single Star	https://www.singlestar.jp/product/236898	DMU	Aron, Benalia's Ruin	Foil	EN	0.15	3	0.06	40	2.4	D
Single Star	https://www.singlestar.jp/product/236899	DMU	Aron, Benalia's Ruin	Foil	JP	0.15	7	0.06	40	2.4	D
Single Star	https://www.singlestar.jp/product/236902	DMU	Aron, Benalia's Ruin	Foil	EN	0.15	11	0.06	40	2.4	D
Single Star	https://www.singlestar.jp/product/236903	DMU	Aron, Benalia's Ruin	Foil	JP	0.15	11	0.06	40	2.4	D
Single Star	https://www.singlestar.jp/product/236904	DMU	Baird, Argivian Recruiter	Foil	EN	0.07	6	0.13	185.714	24.1429	D
Single Star	https://www.singlestar.jp/product/236905	DMU	Baird, Argivian Recruiter	Foil	JP	0.15	7	0.05	33.3333	1.66667	D
Single Star	https://www.singlestar.jp/product/236906	DMU	Baird, Argivian Recruiter (Showcase)	Foil	EN	0.07	4	0.04	57.1429	2.28571	D
Single Star	https://www.singlestar.jp/product/236908	DMU	Baird, Argivian Recruiter	Foil	EN	0.15	4	0.05	33.3333	1.66667	D
Single Star	https://www.singlestar.jp/product/236909	DMU	Baird, Argivian Recruiter	Foil	JP	0.15	12	0.05	33.3333	1.66667	D
Single Star	https://www.singlestar.jp/product/236910	DMU	Balmor, Battlemage Captain	Foil	EN	0.22	7	0.84	381.818	320.727	B
Single Star	https://www.singlestar.jp/product/236911	DMU	Balmor, Battlemage Captain	Foil	JP	0.15	7	0.91	606.667	552.067	B
Single Star	https://www.singlestar.jp/product/236913	DMU	Balmor, Battlemage Captain (Showcase)	Foil	JP	0.15	3	0.02	13.3333	0.266667	D
Single Star	https://www.singlestar.jp/product/236914	DMU	Balmor, Battlemage Captain	Foil	EN	0.61	12	0.45	73.7705	33.1967	D
Single Star	https://www.singlestar.jp/product/236915	DMU	Balmor, Battlemage Captain	Foil	JP	0.61	12	0.45	73.7705	33.1967	D
Single Star	https://www.singlestar.jp/product/236922	DMU	Elas il-Kor, Sadistic Pilgrim	Foil	EN	2.14	4	0.25	11.6822	2.92056	D
Single Star	https://www.singlestar.jp/product/236923	DMU	Elas il-Kor, Sadistic Pilgrim	Foil	JP	0.38	7	2.01	528.947	1063.18	B
Single Star	https://www.singlestar.jp/product/236924	DMU	Elas il-Kor, Sadistic Pilgrim (Showcase)	Foil	EN	0.38	8	0.16	42.1053	6.73684	D
Single Star	https://www.singlestar.jp/product/236925	DMU	Elas il-Kor, Sadistic Pilgrim (Showcase)	Foil	JP	0.22	8	0.32	145.455	46.5455	D
Single Star	https://www.singlestar.jp/product/236926	DMU	Elas il-Kor, Sadistic Pilgrim	Foil	EN	1.37	12	1.02	74.4526	75.9416	D
Single Star	https://www.singlestar.jp/product/236927	DMU	Elas il-Kor, Sadistic Pilgrim	Foil	JP	0.38	12	2.01	528.947	1063.18	B
Single Star	https://www.singlestar.jp/product/236928	DMU	Garna, Bloodfist of Keld	Foil	EN	0.15	7	0.27	180	48.6	D
Single Star	https://www.singlestar.jp/product/236929	DMU	Garna, Bloodfist of Keld	Foil	JP	0.15	7	0.27	180	48.6	D
